LineId,Date,Time,Level,Content,EventId,EventTemplate,ParameterList
486,2024-03-27T21:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""2415"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 21:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['21:45:01']
487,2024-03-27T21:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""2416"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D6 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 21:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['21:45:01']
488,2024-03-27T21:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""2417"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 21:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['21:45:01']
489,2024-03-27T21:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""2418"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 21:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['21:45:01']
490,2024-03-27T21:50:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""52343"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 21:50:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['21:50:01']
491,2024-03-27T22:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55375"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:01']
492,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55407"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
493,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55408"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
494,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55409"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
495,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55410"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
496,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55411"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/PP_starter_wrap_new.py -p $(date +%Y%m%d) -t 110v11_FC12  > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_110v11_FC12.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
497,2024-03-27T22:00:02+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""55412"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:00:02 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:00:02']
498,2024-03-27T22:01:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""2783"",""message"":""(root)","CMD (run-parts /etc/cron.hourly)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:01:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:01:01']
499,2024-03-27T22:01:01+01:00,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""2783"",""message"":""(/etc/cron.hourly)","starting 0anacron"",""severity""","""notice"",""facility"":""cron"",""time"":""2024-03-27 22:01:01 +0100""}",6b20d54c,"""notice"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:01:01']
500,2024-03-27T22:01:01+01:00,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""2783"",""message"":""(/etc/cron.hourly)","finished 0anacron"",""severity""","""notice"",""facility"":""cron"",""time"":""2024-03-27 22:01:01 +0100""}",6b20d54c,"""notice"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:01:01']
501,2024-03-27T22:05:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""37746"",""message"":""(root)","CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:05:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:05:01']
502,2024-03-27T22:10:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""6045"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:10:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:10:01']
503,2024-03-27T22:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""38250"",""message"":""(acctdata)","CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:15:01']
504,2024-03-27T22:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""38256"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:15:01']
505,2024-03-27T22:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""38257"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:15:01']
506,2024-03-27T22:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""38258"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:15:01']
507,2024-03-27T22:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""38259"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:15:01']
508,2024-03-27T22:35:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""11933"",""message"":""(root)","CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:35:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:35:01']
509,2024-03-27T22:35:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""11956"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D3 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_3h_CMCC.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:35:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:35:01']
510,2024-03-27T22:35:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""11957"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j A6 -c 12  > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_Aeron_an12_10km_CMCC.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:35:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:35:01']
511,2024-03-27T22:40:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""47902"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:40:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:40:01']
512,2024-03-27T22:40:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""47916"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j S1 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_1h_CMCC.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:40:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:40:01']
513,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22416"",""message"":""(acctdata)","CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
514,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22430"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
515,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22431"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
516,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22432"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
517,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22433"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D6 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
518,2024-03-27T22:45:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22434"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:45:01']
519,2024-03-27T22:50:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13903"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 22:50:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['22:50:01']
520,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13240"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
521,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13269"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
522,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13270"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
523,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13272"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
524,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13271"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
525,2024-03-27T23:00:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13274"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
526,2024-03-27T23:01:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""19133"",""message"":""(root)","CMD (run-parts /etc/cron.hourly)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:01:01']
527,2024-03-27T23:01:01+01:00,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","starting 0anacron"",""severity""","""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",6b20d54c,"""notice"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:01:01']
528,2024-03-27T23:01:01+01:00,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","finished 0anacron"",""severity""","""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",6b20d54c,"""notice"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:01:01']
529,2024-03-27T23:05:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""53085"",""message"":""(root)","CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:05:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:05:01']
530,2024-03-27T23:10:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""18353"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:10:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:10:01']
531,2024-03-27T23:15:01+01:00,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50050"",""message"":""(acctdata)","CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)"",""severity""","""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",3503c1c8,"""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:15:01']
